19	0	36	30	18	5	2020
26	0	37	0	18	5	2020
17	0	37	30	18	5	2020
19	0	38	0	18	5	2020
29	0	38	30	18	5	2020
18	0	39	0	18	5	2020
22	0	39	30	18	5	2020
24	0	40	0	18	5	2020
22	0	40	30	18	5	2020
27	0	41	0	18	5	2020
18	0	41	30	18	5	2020
20	0	42	0	18	5	2020
20	0	42	30	18	5	2020
18	0	43	0	18	5	2020
17	0	43	30	18	5	2020
21	0	44	0	18	5	2020
21	0	44	30	18	5	2020
28	0	45	0	18	5	2020
22	0	45	30	18	5	2020
16	0	46	0	18	5	2020
28	0	46	30	18	5	2020
24	0	47	0	18	5	2020
24	0	47	30	18	5	2020
15	0	48	0	18	5	2020
29	0	48	30	18	5	2020
17	0	49	0	18	5	2020
19	0	49	30	18	5	2020
20	0	50	0	18	5	2020
20	0	50	30	18	5	2020
15	0	51	0	18	5	2020
22	0	51	30	18	5	2020
16	0	52	0	18	5	2020
18	0	52	30	18	5	2020
16	0	53	0	18	5	2020
21	0	53	30	18	5	2020
18	0	54	0	18	5	2020
26	0	54	30	18	5	2020
28	0	55	0	18	5	2020
19	0	55	30	18	5	2020
18	0	56	0	18	5	2020
17	0	56	30	18	5	2020
29	0	57	0	18	5	2020
15	0	57	30	18	5	2020
29	0	58	0	18	5	2020
18	0	58	30	18	5	2020
17	0	59	0	18	5	2020
20	0	59	30	18	5	2020
16	1	0	0	18	5	2020
23	1	0	30	18	5	2020
20	1	1	0	18	5	2020
18	1	1	30	18	5	2020
21	1	2	0	18	5	2020
29	1	2	30	18	5	2020
27	1	3	0	18	5	2020
28	1	3	30	18	5	2020
21	1	4	0	18	5	2020
21	1	4	30	18	5	2020
18	1	5	0	18	5	2020
26	1	5	30	18	5	2020
27	1	6	0	18	5	2020
25	1	6	30	18	5	2020
25	1	7	0	18	5	2020
28	1	7	30	18	5	2020
28	1	8	0	18	5	2020
18	1	8	30	18	5	2020
26	1	9	0	18	5	2020
16	1	9	30	18	5	2020
15	1	10	0	18	5	2020
17	1	10	30	18	5	2020
27	1	11	0	18	5	2020
25	1	11	30	18	5	2020
26	1	12	0	18	5	2020
27	1	12	30	18	5	2020
26	1	13	0	18	5	2020
26	1	13	30	18	5	2020
22	1	14	0	18	5	2020
20	1	14	30	18	5	2020
16	1	15	0	18	5	2020
23	1	15	30	18	5	2020
28	1	16	0	18	5	2020
21	1	16	30	18	5	2020
26	1	17	0	18	5	2020
27	1	17	30	18	5	2020
28	1	18	0	18	5	2020
24	1	18	30	18	5	2020
17	1	19	0	18	5	2020
19	1	19	30	18	5	2020
22	1	20	0	18	5	2020
20	1	20	30	18	5	2020
22	1	21	0	18	5	2020
19	1	21	30	18	5	2020
15	1	22	0	18	5	2020
17	1	22	30	18	5	2020
25	1	23	0	18	5	2020
21	1	23	30	18	5	2020
20	1	24	0	18	5	2020
21	1	24	30	18	5	2020
22	1	25	0	18	5	2020
27	1	25	30	18	5	2020
23	1	26	0	18	5	2020
20	1	26	30	18	5	2020
23	1	27	0	18	5	2020
20	1	27	30	18	5	2020
24	1	28	0	18	5	2020
26	1	28	30	18	5	2020
23	1	29	0	18	5	2020
16	1	29	30	18	5	2020
16	1	30	0	18	5	2020
24	1	30	30	18	5	2020
24	1	31	0	18	5	2020
22	1	31	30	18	5	2020
23	1	32	0	18	5	2020
21	1	32	30	18	5	2020
26	1	33	0	18	5	2020
21	1	33	30	18	5	2020
22	1	34	0	18	5	2020
28	1	34	30	18	5	2020
17	1	35	0	18	5	2020
29	1	35	30	18	5	2020
26	1	36	0	18	5	2020
24	1	36	30	18	5	2020
26	1	37	0	18	5	2020
26	1	37	30	18	5	2020
26	1	38	0	18	5	2020
21	1	38	30	18	5	2020
17	1	39	0	18	5	2020
23	1	39	30	18	5	2020
27	1	40	0	18	5	2020
17	1	40	30	18	5	2020
21	1	41	0	18	5	2020
28	1	41	30	18	5	2020
29	1	42	0	18	5	2020
21	1	42	30	18	5	2020
25	1	43	0	18	5	2020
23	1	43	30	18	5	2020
17	1	44	0	18	5	2020
18	1	44	30	18	5	2020
24	1	45	0	18	5	2020
25	1	45	30	18	5	2020
19	1	46	0	18	5	2020
25	1	46	30	18	5	2020
24	1	47	0	18	5	2020
19	1	47	30	18	5	2020
23	1	48	0	18	5	2020
20	1	48	30	18	5	2020
25	1	49	0	18	5	2020
15	1	49	30	18	5	2020
26	1	50	0	18	5	2020
27	1	50	30	18	5	2020
22	1	51	0	18	5	2020
22	1	51	30	18	5	2020
21	1	52	0	18	5	2020
18	1	52	30	18	5	2020
25	1	53	0	18	5	2020
24	1	53	30	18	5	2020
16	1	54	0	18	5	2020
20	1	54	30	18	5	2020
18	1	55	0	18	5	2020
20	1	55	30	18	5	2020
22	1	56	0	18	5	2020
16	1	56	30	18	5	2020
25	1	57	0	18	5	2020
28	1	57	30	18	5	2020
22	1	58	0	18	5	2020
20	1	58	30	18	5	2020
21	1	59	0	18	5	2020
24	1	59	30	18	5	2020
15	2	0	0	18	5	2020
22	2	0	30	18	5	2020
26	2	1	0	18	5	2020
27	2	1	30	18	5	2020
24	2	2	0	18	5	2020
21	2	2	30	18	5	2020
16	2	3	0	18	5	2020
18	2	3	30	18	5	2020
18	2	4	0	18	5	2020
19	2	4	30	18	5	2020
18	2	5	0	18	5	2020
29	2	5	30	18	5	2020
16	2	6	0	18	5	2020
17	2	6	30	18	5	2020
28	2	7	0	18	5	2020
15	2	7	30	18	5	2020
27	2	8	0	18	5	2020
24	2	8	30	18	5	2020
16	2	9	0	18	5	2020
28	2	9	30	18	5	2020
21	2	10	0	18	5	2020
19	2	10	30	18	5	2020
19	2	11	0	18	5	2020
28	2	11	30	18	5	2020
20	2	12	0	18	5	2020
29	2	12	30	18	5	2020
18	2	13	0	18	5	2020
19	2	13	30	18	5	2020
27	2	14	0	18	5	2020
24	2	14	30	18	5	2020
28	2	15	0	18	5	2020
19	2	15	30	18	5	2020
23	2	16	0	18	5	2020
25	2	16	30	18	5	2020
16	2	17	0	18	5	2020
17	2	17	30	18	5	2020
23	2	18	0	18	5	2020
25	2	18	30	18	5	2020
20	2	19	0	18	5	2020
26	2	19	30	18	5	2020
29	2	20	0	18	5	2020
16	2	20	30	18	5	2020
18	2	21	0	18	5	2020
22	2	21	30	18	5	2020
25	2	22	0	18	5	2020
16	2	22	30	18	5	2020
29	2	23	0	18	5	2020
23	2	23	30	18	5	2020
17	2	24	0	18	5	2020
16	2	24	30	18	5	2020
21	2	25	0	18	5	2020
23	2	25	30	18	5	2020
20	2	26	0	18	5	2020
25	2	26	30	18	5	2020
28	2	27	0	18	5	2020
18	2	27	30	18	5	2020
17	2	28	0	18	5	2020
16	2	28	30	18	5	2020
22	2	29	0	18	5	2020
29	2	29	30	18	5	2020
17	2	30	0	18	5	2020
28	2	30	30	18	5	2020
18	2	31	0	18	5	2020
17	2	31	30	18	5	2020
15	2	32	0	18	5	2020
27	2	32	30	18	5	2020
27	2	33	0	18	5	2020
23	2	33	30	18	5	2020
22	2	34	0	18	5	2020
17	2	34	30	18	5	2020
26	2	35	0	18	5	2020
28	2	35	30	18	5	2020
25	2	36	0	18	5	2020
29	2	36	30	18	5	2020
20	2	37	0	18	5	2020
21	2	37	30	18	5	2020
23	2	38	0	18	5	2020
27	2	38	30	18	5	2020
29	2	39	0	18	5	2020
17	2	39	30	18	5	2020
28	2	40	0	18	5	2020
27	2	40	30	18	5	2020
18	2	41	0	18	5	2020
25	2	41	30	18	5	2020
15	2	42	0	18	5	2020
16	2	42	30	18	5	2020
28	2	43	0	18	5	2020
17	2	43	30	18	5	2020
25	2	44	0	18	5	2020
28	2	44	30	18	5	2020
16	2	45	0	18	5	2020
27	2	45	30	18	5	2020
26	2	46	0	18	5	2020
26	2	46	30	18	5	2020
15	2	47	0	18	5	2020
18	2	47	30	18	5	2020
23	2	48	0	18	5	2020
27	2	48	30	18	5	2020
26	2	49	0	18	5	2020
15	2	49	30	18	5	2020
21	2	50	0	18	5	2020
29	2	50	30	18	5	2020
20	2	51	0	18	5	2020
24	2	51	30	18	5	2020
29	2	52	0	18	5	2020
26	2	52	30	18	5	2020
15	2	53	0	18	5	2020
29	2	53	30	18	5	2020
23	2	54	0	18	5	2020
21	2	54	30	18	5	2020
16	2	55	0	18	5	2020
28	2	55	30	18	5	2020
18	2	56	0	18	5	2020
19	2	56	30	18	5	2020
23	2	57	0	18	5	2020
18	2	57	30	18	5	2020
21	2	58	0	18	5	2020
29	2	58	30	18	5	2020
27	2	59	0	18	5	2020
23	2	59	30	18	5	2020
27	3	0	0	18	5	2020
28	3	0	30	18	5	2020
20	3	1	0	18	5	2020
15	3	1	30	18	5	2020
17	3	2	0	18	5	2020
27	3	2	30	18	5	2020
25	3	3	0	18	5	2020
25	3	3	30	18	5	2020
16	3	4	0	18	5	2020
28	3	4	30	18	5	2020
18	3	5	0	18	5	2020
15	3	5	30	18	5	2020
27	3	6	0	18	5	2020
23	3	6	30	18	5	2020
24	3	7	0	18	5	2020
26	3	7	30	18	5	2020
26	3	8	0	18	5	2020
16	3	8	30	18	5	2020
25	3	9	0	18	5	2020
26	3	9	30	18	5	2020
22	3	10	0	18	5	2020
19	3	10	30	18	5	2020
24	3	11	0	18	5	2020
17	3	11	30	18	5	2020
23	3	12	0	18	5	2020
25	3	12	30	18	5	2020
28	3	13	0	18	5	2020
21	3	13	30	18	5	2020
24	3	14	0	18	5	2020
25	3	14	30	18	5	2020
29	3	15	0	18	5	2020
28	3	15	30	18	5	2020
16	3	16	0	18	5	2020
27	3	16	30	18	5	2020
20	3	17	0	18	5	2020
25	3	17	30	18	5	2020
24	3	18	0	18	5	2020
15	3	18	30	18	5	2020
20	3	19	0	18	5	2020
18	3	19	30	18	5	2020
28	3	20	0	18	5	2020
15	3	20	30	18	5	2020
18	3	21	0	18	5	2020
25	3	21	30	18	5	2020
16	3	22	0	18	5	2020
27	3	22	30	18	5	2020
29	3	23	0	18	5	2020
27	3	23	30	18	5	2020
28	3	24	0	18	5	2020
16	3	24	30	18	5	2020
16	3	25	0	18	5	2020
27	3	25	30	18	5	2020
20	3	26	0	18	5	2020
17	3	26	30	18	5	2020
21	3	27	0	18	5	2020
29	3	27	30	18	5	2020
27	3	28	0	18	5	2020
26	3	28	30	18	5	2020
27	3	29	0	18	5	2020
21	3	29	30	18	5	2020
29	3	30	0	18	5	2020
19	3	30	30	18	5	2020
26	3	31	0	18	5	2020
22	3	31	30	18	5	2020
16	3	32	0	18	5	2020
16	3	32	30	18	5	2020
17	3	33	0	18	5	2020
17	3	33	30	18	5	2020
16	3	34	0	18	5	2020
22	3	34	30	18	5	2020
20	3	35	0	18	5	2020
21	3	35	30	18	5	2020
15	3	36	0	18	5	2020
23	3	36	30	18	5	2020
17	3	37	0	18	5	2020
16	3	37	30	18	5	2020
27	3	38	0	18	5	2020
23	3	38	30	18	5	2020
20	3	39	0	18	5	2020
17	3	39	30	18	5	2020
24	3	40	0	18	5	2020
28	3	40	30	18	5	2020
21	3	41	0	18	5	2020
15	3	41	30	18	5	2020
16	3	42	0	18	5	2020
28	3	42	30	18	5	2020
21	3	43	0	18	5	2020
28	3	43	30	18	5	2020
24	3	44	0	18	5	2020
25	3	44	30	18	5	2020
27	3	45	0	18	5	2020
15	3	45	30	18	5	2020
29	3	46	0	18	5	2020
15	3	46	30	18	5	2020
22	3	47	0	18	5	2020
15	3	47	30	18	5	2020
17	3	48	0	18	5	2020
24	3	48	30	18	5	2020
25	3	49	0	18	5	2020
25	3	49	30	18	5	2020
24	3	50	0	18	5	2020
15	3	50	30	18	5	2020
24	3	51	0	18	5	2020
24	3	51	30	18	5	2020
16	3	52	0	18	5	2020
18	3	52	30	18	5	2020
17	3	53	0	18	5	2020
20	3	53	30	18	5	2020
26	3	54	0	18	5	2020
22	3	54	30	18	5	2020
23	3	55	0	18	5	2020
20	3	55	30	18	5	2020
21	3	56	0	18	5	2020
21	3	56	30	18	5	2020
27	3	57	0	18	5	2020
29	3	57	30	18	5	2020
26	3	58	0	18	5	2020
18	3	58	30	18	5	2020
19	3	59	0	18	5	2020
28	3	59	30	18	5	2020
29	4	0	0	18	5	2020
23	4	0	30	18	5	2020
28	4	1	0	18	5	2020
20	4	1	30	18	5	2020
24	4	2	0	18	5	2020
21	4	2	30	18	5	2020
21	4	3	0	18	5	2020
18	4	3	30	18	5	2020
15	4	4	0	18	5	2020
23	4	4	30	18	5	2020
20	4	5	0	18	5	2020
24	4	5	30	18	5	2020
15	4	6	0	18	5	2020
21	4	6	30	18	5	2020
25	4	7	0	18	5	2020
16	4	7	30	18	5	2020
24	4	8	0	18	5	2020
27	4	8	30	18	5	2020
29	4	9	0	18	5	2020
20	4	9	30	18	5	2020
20	4	10	0	18	5	2020
29	4	10	30	18	5	2020
26	4	11	0	18	5	2020
18	4	11	30	18	5	2020
20	4	12	0	18	5	2020
15	4	12	30	18	5	2020
24	4	13	0	18	5	2020
17	4	13	30	18	5	2020
19	4	14	0	18	5	2020
28	4	14	30	18	5	2020
15	4	15	0	18	5	2020
25	4	15	30	18	5	2020
29	4	16	0	18	5	2020
28	4	16	30	18	5	2020
15	4	17	0	18	5	2020
15	4	17	30	18	5	2020
26	4	18	0	18	5	2020
28	4	18	30	18	5	2020
18	4	19	0	18	5	2020
27	4	19	30	18	5	2020
21	4	20	0	18	5	2020
15	4	20	30	18	5	2020
28	4	21	0	18	5	2020
22	4	21	30	18	5	2020
22	4	22	0	18	5	2020
24	4	22	30	18	5	2020
15	4	23	0	18	5	2020
16	4	23	30	18	5	2020
21	4	24	0	18	5	2020
21	4	24	30	18	5	2020
29	4	25	0	18	5	2020
18	4	25	30	18	5	2020
20	4	26	0	18	5	2020
17	4	26	30	18	5	2020
28	4	27	0	18	5	2020
26	4	27	30	18	5	2020
17	4	28	0	18	5	2020
22	4	28	30	18	5	2020
20	4	29	0	18	5	2020
28	4	29	30	18	5	2020
28	4	30	0	18	5	2020
27	4	30	30	18	5	2020
23	4	31	0	18	5	2020
27	4	31	30	18	5	2020
25	4	32	0	18	5	2020
24	4	32	30	18	5	2020
27	4	33	0	18	5	2020
22	4	33	30	18	5	2020
29	4	34	0	18	5	2020
22	4	34	30	18	5	2020
26	4	35	0	18	5	2020
28	4	35	30	18	5	2020
22	4	36	0	18	5	2020
24	4	36	30	18	5	2020
20	4	37	0	18	5	2020
21	4	37	30	18	5	2020
18	4	38	0	18	5	2020
27	4	38	30	18	5	2020
15	4	39	0	18	5	2020
17	4	39	30	18	5	2020
19	4	40	0	18	5	2020
29	4	40	30	18	5	2020
20	4	41	0	18	5	2020
24	4	41	30	18	5	2020
16	4	42	0	18	5	2020
19	4	42	30	18	5	2020
27	4	43	0	18	5	2020
25	4	43	30	18	5	2020
18	4	44	0	18	5	2020
24	4	44	30	18	5	2020
24	4	45	0	18	5	2020
16	4	45	30	18	5	2020
21	4	46	0	18	5	2020
17	4	46	30	18	5	2020
28	4	47	0	18	5	2020
24	4	47	30	18	5	2020
18	4	48	0	18	5	2020
17	4	48	30	18	5	2020
23	4	49	0	18	5	2020
25	4	49	30	18	5	2020
24	4	50	0	18	5	2020
19	4	50	30	18	5	2020
23	4	51	0	18	5	2020
24	4	51	30	18	5	2020
20	4	52	0	18	5	2020
28	4	52	30	18	5	2020
22	4	53	0	18	5	2020
16	4	53	30	18	5	2020
17	4	54	0	18	5	2020
22	4	54	30	18	5	2020
18	4	55	0	18	5	2020
21	4	55	30	18	5	2020
28	4	56	0	18	5	2020
23	4	56	30	18	5	2020
23	4	57	0	18	5	2020
29	4	57	30	18	5	2020
19	4	58	0	18	5	2020
27	4	58	30	18	5	2020
17	4	59	0	18	5	2020
23	4	59	30	18	5	2020
29	5	0	0	18	5	2020
26	5	0	30	18	5	2020
24	5	1	0	18	5	2020
20	5	1	30	18	5	2020
28	5	2	0	18	5	2020
15	5	2	30	18	5	2020
21	5	3	0	18	5	2020
24	5	3	30	18	5	2020
24	5	4	0	18	5	2020
29	5	4	30	18	5	2020
19	5	5	0	18	5	2020
26	5	5	30	18	5	2020
25	5	6	0	18	5	2020
27	5	6	30	18	5	2020
20	5	7	0	18	5	2020
23	5	7	30	18	5	2020
17	5	8	0	18	5	2020
27	5	8	30	18	5	2020
24	5	9	0	18	5	2020
26	5	9	30	18	5	2020
27	5	10	0	18	5	2020
27	5	10	30	18	5	2020
25	5	11	0	18	5	2020
25	5	11	30	18	5	2020
27	5	12	0	18	5	2020
25	5	12	30	18	5	2020
17	5	13	0	18	5	2020
17	5	13	30	18	5	2020
22	5	14	0	18	5	2020
19	5	14	30	18	5	2020
17	5	15	0	18	5	2020
21	5	15	30	18	5	2020
15	5	16	0	18	5	2020
18	5	16	30	18	5	2020
19	5	17	0	18	5	2020
20	5	17	30	18	5	2020
18	5	18	0	18	5	2020
25	5	18	30	18	5	2020
21	5	19	0	18	5	2020
20	5	19	30	18	5	2020
17	5	20	0	18	5	2020
17	5	20	30	18	5	2020
16	5	21	0	18	5	2020
19	5	21	30	18	5	2020
29	5	22	0	18	5	2020
21	5	22	30	18	5	2020
27	5	23	0	18	5	2020
23	5	23	30	18	5	2020
25	5	24	0	18	5	2020
21	5	24	30	18	5	2020
27	5	25	0	18	5	2020
29	5	25	30	18	5	2020
25	5	26	0	18	5	2020
22	5	26	30	18	5	2020
25	5	27	0	18	5	2020
23	5	27	30	18	5	2020
17	5	28	0	18	5	2020
19	5	28	30	18	5	2020
17	5	29	0	18	5	2020
16	5	29	30	18	5	2020
23	5	30	0	18	5	2020
26	5	30	30	18	5	2020
15	5	31	0	18	5	2020
15	5	31	30	18	5	2020
29	5	32	0	18	5	2020
19	5	32	30	18	5	2020
27	5	33	0	18	5	2020
25	5	33	30	18	5	2020
21	5	34	0	18	5	2020
19	5	34	30	18	5	2020
15	5	35	0	18	5	2020
15	5	35	30	18	5	2020
21	5	36	0	18	5	2020
16	5	36	30	18	5	2020
20	5	37	0	18	5	2020
28	5	37	30	18	5	2020
29	5	38	0	18	5	2020
24	5	38	30	18	5	2020
28	5	39	0	18	5	2020
16	5	39	30	18	5	2020
16	5	40	0	18	5	2020
25	5	40	30	18	5	2020
16	5	41	0	18	5	2020
18	5	41	30	18	5	2020
24	5	42	0	18	5	2020
18	5	42	30	18	5	2020
18	5	43	0	18	5	2020
26	5	43	30	18	5	2020
22	5	44	0	18	5	2020
27	5	44	30	18	5	2020
28	5	45	0	18	5	2020
22	5	45	30	18	5	2020
23	5	46	0	18	5	2020
28	5	46	30	18	5	2020
22	5	47	0	18	5	2020
23	5	47	30	18	5	2020
24	5	48	0	18	5	2020
19	5	48	30	18	5	2020
25	5	49	0	18	5	2020
22	5	49	30	18	5	2020
15	5	50	0	18	5	2020
25	5	50	30	18	5	2020
23	5	51	0	18	5	2020
29	5	51	30	18	5	2020
18	5	52	0	18	5	2020
20	5	52	30	18	5	2020
19	5	53	0	18	5	2020
17	5	53	30	18	5	2020
29	5	54	0	18	5	2020
24	5	54	30	18	5	2020
25	5	55	0	18	5	2020
22	5	55	30	18	5	2020
20	5	56	0	18	5	2020
26	5	56	30	18	5	2020
18	5	57	0	18	5	2020
21	5	57	30	18	5	2020
21	5	58	0	18	5	2020
21	5	58	30	18	5	2020
18	5	59	0	18	5	2020
28	5	59	30	18	5	2020
19	6	0	0	18	5	2020
23	6	0	30	18	5	2020
20	6	1	0	18	5	2020
19	6	1	30	18	5	2020
21	6	2	0	18	5	2020
19	6	2	30	18	5	2020
19	6	3	0	18	5	2020
22	6	3	30	18	5	2020
16	6	4	0	18	5	2020
29	6	4	30	18	5	2020
29	6	5	0	18	5	2020
16	6	5	30	18	5	2020
16	6	6	0	18	5	2020
29	6	6	30	18	5	2020
22	6	7	0	18	5	2020
19	6	7	30	18	5	2020
26	6	8	0	18	5	2020
26	6	8	30	18	5	2020
28	6	9	0	18	5	2020
26	6	9	30	18	5	2020
21	6	10	0	18	5	2020
24	6	10	30	18	5	2020
25	6	11	0	18	5	2020
18	6	11	30	18	5	2020
27	6	12	0	18	5	2020
28	6	12	30	18	5	2020
24	6	13	0	18	5	2020
19	6	13	30	18	5	2020
27	6	14	0	18	5	2020
19	6	14	30	18	5	2020
24	6	15	0	18	5	2020
16	6	15	30	18	5	2020
27	6	16	0	18	5	2020
22	6	16	30	18	5	2020
20	6	17	0	18	5	2020
25	6	17	30	18	5	2020
26	6	18	0	18	5	2020
17	6	18	30	18	5	2020
24	6	19	0	18	5	2020
19	6	19	30	18	5	2020
16	6	20	0	18	5	2020
24	6	20	30	18	5	2020
28	6	21	0	18	5	2020
18	6	21	30	18	5	2020
15	6	22	0	18	5	2020
20	6	22	30	18	5	2020
22	6	23	0	18	5	2020
27	6	23	30	18	5	2020
24	6	24	0	18	5	2020
28	6	24	30	18	5	2020
15	6	25	0	18	5	2020
22	6	25	30	18	5	2020
22	6	26	0	18	5	2020
25	6	26	30	18	5	2020
17	6	27	0	18	5	2020
26	6	27	30	18	5	2020
16	6	28	0	18	5	2020
18	6	28	30	18	5	2020
15	6	29	0	18	5	2020
28	6	29	30	18	5	2020
23	6	30	0	18	5	2020
17	6	30	30	18	5	2020
21	6	31	0	18	5	2020
27	6	31	30	18	5	2020
24	6	32	0	18	5	2020
18	6	32	30	18	5	2020
15	6	33	0	18	5	2020
27	6	33	30	18	5	2020
20	6	34	0	18	5	2020
24	6	34	30	18	5	2020
17	6	35	0	18	5	2020
22	6	35	30	18	5	2020
25	6	36	0	18	5	2020
15	6	36	30	18	5	2020
25	6	37	0	18	5	2020
26	6	37	30	18	5	2020
27	6	38	0	18	5	2020
24	6	38	30	18	5	2020
15	6	39	0	18	5	2020
28	6	39	30	18	5	2020
22	6	40	0	18	5	2020
15	6	40	30	18	5	2020
20	6	41	0	18	5	2020
21	6	41	30	18	5	2020
25	6	42	0	18	5	2020
22	6	42	30	18	5	2020
18	6	43	0	18	5	2020
18	6	43	30	18	5	2020
18	6	44	0	18	5	2020
25	6	44	30	18	5	2020
16	6	45	0	18	5	2020
18	6	45	30	18	5	2020
27	6	46	0	18	5	2020
22	6	46	30	18	5	2020
15	6	47	0	18	5	2020
28	6	47	30	18	5	2020
26	6	48	0	18	5	2020
15	6	48	30	18	5	2020
18	6	49	0	18	5	2020
16	6	49	30	18	5	2020
25	6	50	0	18	5	2020
27	6	50	30	18	5	2020
15	6	51	0	18	5	2020
20	6	51	30	18	5	2020
19	6	52	0	18	5	2020
17	6	52	30	18	5	2020
23	6	53	0	18	5	2020
16	6	53	30	18	5	2020
27	6	54	0	18	5	2020
23	6	54	30	18	5	2020
15	6	55	0	18	5	2020
26	6	55	30	18	5	2020
23	6	56	0	18	5	2020
27	6	56	30	18	5	2020
18	6	57	0	18	5	2020
26	6	57	30	18	5	2020
27	6	58	0	18	5	2020
28	6	58	30	18	5	2020
21	6	59	0	18	5	2020
15	6	59	30	18	5	2020
23	7	0	0	18	5	2020
23	7	0	30	18	5	2020
18	7	1	0	18	5	2020
28	7	1	30	18	5	2020
22	7	2	0	18	5	2020
18	7	2	30	18	5	2020
18	7	3	0	18	5	2020
18	7	3	30	18	5	2020
26	7	4	0	18	5	2020
21	7	4	30	18	5	2020
27	7	5	0	18	5	2020
28	7	5	30	18	5	2020
18	7	6	0	18	5	2020
27	7	6	30	18	5	2020
25	7	7	0	18	5	2020
22	7	7	30	18	5	2020
15	7	8	0	18	5	2020
19	7	8	30	18	5	2020
16	7	9	0	18	5	2020
19	7	9	30	18	5	2020
19	7	10	0	18	5	2020
23	7	10	30	18	5	2020
15	7	11	0	18	5	2020
28	7	11	30	18	5	2020
20	7	12	0	18	5	2020
25	7	12	30	18	5	2020
16	7	13	0	18	5	2020
17	7	13	30	18	5	2020
23	7	14	0	18	5	2020
22	7	14	30	18	5	2020
17	7	15	0	18	5	2020
24	7	15	30	18	5	2020
22	7	16	0	18	5	2020
20	7	16	30	18	5	2020
29	7	17	0	18	5	2020
15	7	17	30	18	5	2020
16	7	18	0	18	5	2020
17	7	18	30	18	5	2020
25	7	19	0	18	5	2020
27	7	19	30	18	5	2020
16	7	20	0	18	5	2020
29	7	20	30	18	5	2020
25	7	21	0	18	5	2020
26	7	21	30	18	5	2020
19	7	22	0	18	5	2020
20	7	22	30	18	5	2020
26	7	23	0	18	5	2020
19	7	23	30	18	5	2020
16	7	24	0	18	5	2020
27	7	24	30	18	5	2020
15	7	25	0	18	5	2020
21	7	25	30	18	5	2020
20	7	26	0	18	5	2020
22	7	26	30	18	5	2020
26	7	27	0	18	5	2020
25	7	27	30	18	5	2020
18	7	28	0	18	5	2020
19	7	28	30	18	5	2020
20	7	29	0	18	5	2020
18	7	29	30	18	5	2020
26	7	30	0	18	5	2020
22	7	30	30	18	5	2020
19	7	31	0	18	5	2020
26	7	31	30	18	5	2020
20	7	32	0	18	5	2020
18	7	32	30	18	5	2020
26	7	33	0	18	5	2020
21	7	33	30	18	5	2020
28	7	34	0	18	5	2020
28	7	34	30	18	5	2020
25	7	35	0	18	5	2020
29	7	35	30	18	5	2020
28	7	36	0	18	5	2020
27	7	36	30	18	5	2020
17	7	37	0	18	5	2020
17	7	37	30	18	5	2020
24	7	38	0	18	5	2020
28	7	38	30	18	5	2020
28	7	39	0	18	5	2020
18	7	39	30	18	5	2020
25	7	40	0	18	5	2020
28	7	40	30	18	5	2020
24	7	41	0	18	5	2020
22	7	41	30	18	5	2020
27	7	42	0	18	5	2020
20	7	42	30	18	5	2020
25	7	43	0	18	5	2020
22	7	43	30	18	5	2020
16	7	44	0	18	5	2020
15	7	44	30	18	5	2020
18	7	45	0	18	5	2020
27	7	45	30	18	5	2020
29	7	46	0	18	5	2020
